Index,atemp,casual,casuallag1,casuallag24,count,countlag1,countlag24,date,datetime,day,holiday,hour,humidity,month,registered,registeredlag1,registeredlag24,season,temp,weather,weekday,windspeed,wknum,workingday,year
40648_6,18.18,5,2,2,47,13,35,4/15/2011,4/15/2011 6:00,15,1,6,81,4,42,11,33,2,14.76,1,5,6.0032,16,0,2011
40648_7,20.455,10,5,4,149,47,113,4/15/2011,4/15/2011 7:00,15,1,7,71,4,139,42,109,2,16.4,1,5,11.0014,16,0,2011
40648_8,21.97,21,10,13,300,149,221,4/15/2011,4/15/2011 8:00,15,1,8,62,4,279,139,208,2,18.04,1,5,19.9995,16,0,2011
40648_9,24.24,16,21,17,178,300,185,4/15/2011,4/15/2011 9:00,15,1,9,55,4,162,279,168,2,20.5,1,5,12.998,16,0,2011
40648_10,24.24,31,16,10,122,178,73,4/15/2011,4/15/2011 10:00,15,1,10,55,4,91,162,63,2,20.5,1,5,12.998,16,0,2011
40648_11,25,41,31,19,136,122,98,4/15/2011,4/15/2011 11:00,15,1,11,55,4,95,91,79,2,21.32,1,5,12.998,16,0,2011
40648_12,25,45,41,29,200,136,80,4/15/2011,4/15/2011 12:00,15,1,12,55,4,155,95,51,2,21.32,1,5,19.0012,16,0,2011
40648_13,25.76,47,45,7,180,200,42,4/15/2011,4/15/2011 13:00,15,1,13,52,4,133,155,35,2,22.14,1,5,16.9979,16,0,2011
40648_14,25.76,57,47,2,163,180,15,4/15/2011,4/15/2011 14:00,15,1,14,52,4,106,133,13,2,22.14,1,5,16.9979,16,0,2011
40648_15,25.76,50,57,1,162,163,25,4/15/2011,4/15/2011 15:00,15,1,15,52,4,112,106,24,2,22.14,1,5,30.0026,16,0,2011
40648_16,25,70,50,2,243,162,60,4/15/2011,4/15/2011 16:00,15,1,16,55,4,173,112,58,2,21.32,1,5,32.9975,16,0,2011
40648_17,24.24,64,70,10,331,243,148,4/15/2011,4/15/2011 17:00,15,1,17,63,4,267,173,138,2,20.5,2,5,26.0027,16,0,2011
40648_18,22.725,47,64,8,263,331,62,4/15/2011,4/15/2011 18:00,15,1,18,67,4,216,267,54,2,18.86,2,5,26.0027,16,0,2011
40648_19,21.21,41,47,1,209,263,53,4/15/2011,4/15/2011 19:00,15,1,19,77,4,168,216,52,2,17.22,1,5,26.0027,16,0,2011
40648_20,20.455,26,41,12,118,209,63,4/15/2011,4/15/2011 20:00,15,1,20,76,4,92,168,51,2,16.4,2,5,22.0028,16,0,2011
40648_21,20.455,25,26,11,102,118,54,4/15/2011,4/15/2011 21:00,15,1,21,76,4,77,92,43,2,16.4,2,5,19.9995,16,0,2011
40648_22,19.695,16,25,9,80,102,51,4/15/2011,4/15/2011 22:00,15,1,22,82,4,64,77,42,2,15.58,2,5,26.0027,16,0,2011
40648_23,17.425,8,16,4,64,80,35,4/15/2011,4/15/2011 23:00,15,1,23,81,4,56,64,31,2,14.76,2,5,12.998,16,0,2011
40649_0,17.425,7,12,5,43,57,31,4/16/2011,4/16/2011 0:00,16,0,0,81,4,36,45,26,2,14.76,2,6,15.0013,16,0,2011
40649_1,16.665,5,7,3,33,43,20,4/16/2011,4/16/2011 1:00,16,0,1,87,4,28,36,17,2,14.76,2,6,19.0012,16,0,2011
40649_2,17.425,5,5,2,24,33,17,4/16/2011,4/16/2011 2:00,16,0,2,87,4,19,28,15,2,14.76,2,6,8.9981,16,0,2011
40649_3,17.425,5,5,3,14,24,14,4/16/2011,4/16/2011 3:00,16,0,3,87,4,9,19,11,2,14.76,2,6,11.0014,16,0,2011
40649_4,17.425,1,5,0,5,14,3,4/16/2011,4/16/2011 4:00,16,0,4,87,4,4,9,3,2,14.76,2,6,15.0013,16,0,2011
40649_5,19.695,1,1,0,4,5,5,4/16/2011,4/16/2011 5:00,16,0,5,87,4,3,4,5,2,15.58,2,6,19.0012,16,0,2011
40649_6,20.455,1,1,0,10,4,13,4/16/2011,4/16/2011 6:00,16,0,6,82,4,9,3,13,2,16.4,3,6,22.0028,16,0,2011
40649_7,20.455,3,1,8,21,10,21,4/16/2011,4/16/2011 7:00,16,0,7,82,4,18,9,13,2,16.4,2,6,27.9993,16,0,2011
40649_8,20.455,7,3,7,45,21,54,4/16/2011,4/16/2011 8:00,16,0,8,87,4,38,18,47,2,16.4,3,6,23.9994,16,0,2011
40649_9,20.455,2,7,27,29,45,98,4/16/2011,4/16/2011 9:00,16,0,9,100,4,27,38,71,2,16.4,3,6,19.9995,16,0,2011
40649_10,21.21,1,2,43,22,29,133,4/16/2011,4/16/2011 10:00,16,0,10,94,4,21,27,90,2,17.22,3,6,26.0027,16,0,2011
40649_11,21.21,4,1,51,31,22,142,4/16/2011,4/16/2011 11:00,16,0,11,94,4,27,21,91,2,17.22,3,6,30.0026,16,0,2011
40649_12,22.725,6,4,79,32,31,202,4/16/2011,4/16/2011 12:00,16,0,12,88,4,26,27,123,2,18.86,2,6,39.0007,16,0,2011
40649_13,22.725,9,6,114,58,32,222,4/16/2011,4/16/2011 13:00,16,0,13,94,4,49,26,108,2,18.86,3,6,35.0008,16,0,2011
40649_14,25,14,9,94,63,58,212,4/16/2011,4/16/2011 14:00,16,0,14,83,4,49,49,118,2,21.32,3,6,39.0007,16,0,2011
40649_15,25,16,14,85,78,63,201,4/16/2011,4/16/2011 15:00,16,0,15,83,4,62,49,116,2,21.32,3,6,39.0007,16,0,2011
40649_16,24.24,6,16,73,33,78,191,4/16/2011,4/16/2011 16:00,16,0,16,88,4,27,62,118,2,20.5,3,6,31.0009,16,0,2011
40649_17,24.24,1,6,128,15,33,257,4/16/2011,4/16/2011 17:00,16,0,17,88,4,14,27,129,2,20.5,3,6,39.0007,16,0,2011
40649_18,24.24,6,1,48,38,15,177,4/16/2011,4/16/2011 18:00,16,0,18,94,4,32,14,129,2,20.5,2,6,26.0027,16,0,2011
40649_19,25,9,6,47,71,38,130,4/16/2011,4/16/2011 19:00,16,0,19,94,4,62,32,83,2,21.32,2,6,27.9993,16,0,2011
40649_20,21.97,4,9,19,53,71,93,4/16/2011,4/16/2011 20:00,16,0,20,94,4,49,62,74,2,18.04,3,6,15.0013,16,0,2011
40649_21,21.97,1,4,10,14,53,75,4/16/2011,4/16/2011 21:00,16,0,21,94,4,13,49,65,2,18.04,2,6,0,16,0,2011
40649_22,21.21,2,1,21,24,14,87,4/16/2011,4/16/2011 22:00,16,0,22,100,4,22,13,66,2,17.22,3,6,0,16,0,2011
40649_23,21.97,5,2,12,35,24,57,4/16/2011,4/16/2011 23:00,16,0,23,77,4,30,22,45,2,18.04,2,6,19.0012,16,0,2011
40650_0,21.97,4,5,5,33,32,53,4/17/2011,4/17/2011 0:00,17,0,0,77,4,29,27,48,2,18.04,2,7,19.0012,17,0,2011
40650_1,21.21,6,4,6,31,33,37,4/17/2011,4/17/2011 1:00,17,0,1,67,4,25,29,31,2,17.22,1,7,15.0013,17,0,2011
40650_2,20.455,4,6,12,29,31,36,4/17/2011,4/17/2011 2:00,17,0,2,62,4,25,25,24,2,16.4,1,7,12.998,17,0,2011
40650_3,20.455,12,4,5,25,29,16,4/17/2011,4/17/2011 3:00,17,0,3,66,4,13,25,11,2,16.4,1,7,8.9981,17,0,2011
40650_4,18.18,2,12,3,7,25,5,4/17/2011,4/17/2011 4:00,17,0,4,76,4,5,13,2,2,14.76,1,7,7.0015,17,0,2011
40650_5,17.425,2,2,0,3,7,4,4/17/2011,4/17/2011 5:00,17,0,5,71,4,1,5,4,2,14.76,1,7,11.0014,17,0,2011
40650_6,15.91,3,2,0,8,3,4,4/17/2011,4/17/2011 6:00,17,0,6,66,4,5,1,4,2,14.76,1,7,30.0026,17,0,2011
40650_7,16.665,2,3,3,16,8,10,4/17/2011,4/17/2011 7:00,17,0,7,50,4,14,5,7,2,14.76,1,7,23.9994,17,0,2011
40650_8,19.695,7,2,17,43,16,55,4/17/2011,4/17/2011 8:00,17,0,8,46,4,36,14,38,2,15.58,1,7,26.0027,17,0,2011
40650_9,20.455,31,7,31,102,43,81,4/17/2011,4/17/2011 9:00,17,0,9,43,4,71,36,50,2,16.4,1,7,19.0012,17,0,2011
40650_10,21.21,91,31,69,211,102,150,4/17/2011,4/17/2011 10:00,17,0,10,44,4,120,71,81,2,17.22,1,7,30.0026,17,0,2011
40650_11,22.725,119,91,93,304,211,202,4/17/2011,4/17/2011 11:00,17,0,11,41,4,185,120,109,2,18.86,1,7,27.9993,17,0,2011
40650_12,22.725,167,119,94,354,304,230,4/17/2011,4/17/2011 12:00,17,0,12,38,4,187,185,136,2,18.86,1,7,26.0027,17,0,2011
40650_13,24.24,181,167,121,343,354,263,4/17/2011,4/17/2011 13:00,17,0,13,34,4,162,187,142,2,20.5,1,7,26.0027,17,0,2011
40650_14,25,170,181,148,361,343,281,4/17/2011,4/17/2011 14:00,17,0,14,34,4,191,162,133,2,21.32,1,7,26.0027,17,0,2011
40650_15,25.76,179,170,156,388,361,297,4/17/2011,4/17/2011 15:00,17,0,15,32,4,209,191,141,2,22.14,1,7,35.0008,17,0,2011
40650_16,25.76,161,179,135,343,388,288,4/17/2011,4/17/2011 16:00,17,0,16,30,4,182,209,153,2,22.14,1,7,23.9994,17,0,2011
40650_17,26.515,143,161,84,306,343,236,4/17/2011,4/17/2011 17:00,17,0,17,30,4,163,182,152,2,22.96,1,7,30.0026,17,0,2011
40650_18,26.515,102,143,103,277,306,240,4/17/2011,4/17/2011 18:00,17,0,18,30,4,175,163,137,2,22.96,1,7,26.0027,17,0,2011
40650_19,26.515,75,102,47,210,277,131,4/17/2011,4/17/2011 19:00,17,0,19,30,4,135,175,84,2,22.96,1,7,19.9995,17,0,2011
40650_20,25,44,75,21,141,210,92,4/17/2011,4/17/2011 20:00,17,0,20,36,4,97,135,71,2,21.32,1,7,12.998,17,0,2011
40650_21,24.24,13,44,18,83,141,95,4/17/2011,4/17/2011 21:00,17,0,21,42,4,70,97,77,2,20.5,1,7,12.998,17,0,2011
40650_22,24.24,21,13,12,70,83,57,4/17/2011,4/17/2011 22:00,17,0,22,39,4,49,70,45,2,20.5,1,7,7.0015,17,0,2011
40650_23,21.97,19,21,5,56,70,32,4/17/2011,4/17/2011 23:00,17,0,23,67,4,37,49,27,2,18.04,1,7,11.0014,17,0,2011
40651_0,22.725,15,16,7,39,54,23,4/18/2011,4/18/2011 0:00,18,0,0,47,4,24,38,16,2,18.86,1,1,6.0032,17,1,2011
40651_1,22.725,11,15,1,19,39,4,4/18/2011,4/18/2011 1:00,18,0,1,47,4,8,24,3,2,18.86,1,1,8.9981,17,1,2011
40651_2,21.21,14,11,7,16,19,9,4/18/2011,4/18/2011 2:00,18,0,2,67,4,2,8,2,2,17.22,1,1,7.0015,17,1,2011
40651_3,21.21,6,14,,7,16,,4/18/2011,4/18/2011 3:00,18,0,3,62,4,1,2,,2,17.22,1,1,7.0015,17,1,2011
40651_4,20.455,2,6,0,6,7,1,4/18/2011,4/18/2011 4:00,18,0,4,87,4,4,1,1,2,16.4,1,1,11.0014,17,1,2011
40651_5,20.455,0,2,1,16,6,13,4/18/2011,4/18/2011 5:00,18,0,5,76,4,16,4,12,2,16.4,1,1,6.0032,17,1,2011
40651_6,20.455,3,0,2,54,16,61,4/18/2011,4/18/2011 6:00,18,0,6,82,4,51,16,59,2,16.4,1,1,0,17,1,2011
40651_7,22.725,12,3,12,168,54,176,4/18/2011,4/18/2011 7:00,18,0,7,63,4,156,51,164,2,18.86,1,1,0,17,1,2011
40651_8,22.725,20,12,28,297,168,314,4/18/2011,4/18/2011 8:00,18,0,8,63,4,277,156,286,2,18.86,1,1,0,17,1,2011
40651_9,24.24,37,20,33,169,297,165,4/18/2011,4/18/2011 9:00,18,0,9,55,4,132,277,132,2,20.5,2,1,7.0015,17,1,2011
40651_10,25,41,37,41,109,169,96,4/18/2011,4/18/2011 10:00,18,0,10,55,4,68,132,55,2,21.32,2,1,7.0015,17,1,2011
40651_11,25.76,36,41,45,123,109,104,4/18/2011,4/18/2011 11:00,18,0,11,52,4,87,68,59,2,22.14,2,1,6.0032,17,1,2011
40651_12,26.515,60,36,37,184,123,134,4/18/2011,4/18/2011 12:00,18,0,12,49,4,124,87,97,2,22.96,2,1,6.0032,17,1,2011
40651_13,26.515,41,60,62,169,184,139,4/18/2011,4/18/2011 13:00,18,0,13,49,4,128,124,77,2,22.96,2,1,11.0014,17,1,2011
40651_14,27.275,49,41,60,144,169,145,4/18/2011,4/18/2011 14:00,18,0,14,49,4,95,128,85,2,23.78,2,1,12.998,17,1,2011
40651_15,31.06,64,49,56,176,144,141,4/18/2011,4/18/2011 15:00,18,0,15,43,4,112,95,85,2,24.6,2,1,12.998,17,1,2011
40651_16,31.06,40,64,73,205,176,235,4/18/2011,4/18/2011 16:00,18,0,16,46,4,165,112,162,2,24.6,1,1,19.0012,17,1,2011
40651_17,27.275,66,40,100,428,205,452,4/18/2011,4/18/2011 17:00,18,0,17,49,4,362,165,352,2,23.78,1,1,19.0012,17,1,2011
40651_18,31.06,41,66,93,362,428,383,4/18/2011,4/18/2011 18:00,18,0,18,31,4,321,362,290,2,26.24,1,1,23.9994,17,1,2011
40651_19,26.515,42,41,73,286,362,284,4/18/2011,4/18/2011 19:00,18,0,19,46,4,244,321,211,2,22.96,1,1,16.9979,17,1,2011
40651_20,31.06,29,42,44,165,286,166,4/18/2011,4/18/2011 20:00,18,0,20,33,4,136,244,122,2,24.6,1,1,19.9995,17,1,2011
40651_21,26.515,20,29,39,151,165,158,4/18/2011,4/18/2011 21:00,18,0,21,37,4,131,136,119,2,22.96,1,1,19.0012,17,1,2011
40651_22,25,9,20,25,90,151,91,4/18/2011,4/18/2011 22:00,18,0,22,55,4,81,131,66,2,21.32,1,1,19.0012,17,1,2011
40651_23,24.24,11,9,16,46,90,54,4/18/2011,4/18/2011 23:00,18,0,23,59,4,35,81,38,2,20.5,1,1,16.9979,17,1,2011
40652_0,24.24,2,8,11,25,39,24,4/19/2011,4/19/2011 0:00,19,0,0,55,4,23,31,13,2,20.5,1,2,15.0013,17,1,2011
40652_1,22.725,5,2,6,7,25,13,4/19/2011,4/19/2011 1:00,19,0,1,63,4,2,23,7,2,18.86,1,2,15.0013,17,1,2011
40652_2,22.725,8,5,7,13,7,14,4/19/2011,4/19/2011 2:00,19,0,2,67,4,5,2,7,2,18.86,1,2,19.0012,17,1,2011
40652_3,23.485,0,8,0,3,13,1,4/19/2011,4/19/2011 3:00,19,0,3,63,4,3,5,1,2,19.68,1,2,15.0013,17,1,2011
40652_4,22.725,1,0,4,5,3,6,4/19/2011,4/19/2011 4:00,19,0,4,67,4,4,3,2,2,18.86,1,2,6.0032,17,1,2011
40652_5,22.725,1,1,1,18,5,16,4/19/2011,4/19/2011 5:00,19,0,5,72,4,17,4,15,2,18.86,2,2,12.998,17,1,2011
40652_6,23.485,2,1,3,65,18,58,4/19/2011,4/19/2011 6:00,19,0,6,67,4,63,17,55,2,19.68,2,2,0,17,1,2011
40652_7,25,22,2,12,188,65,189,4/19/2011,4/19/2011 7:00,19,0,7,55,4,166,63,177,2,21.32,2,2,0,17,1,2011
40652_8,24.24,20,22,15,351,188,226,4/19/2011,4/19/2011 8:00,19,0,8,68,4,331,166,211,2,20.5,2,2,8.9981,17,1,2011
40652_9,25,23,20,4,162,351,54,4/19/2011,4/19/2011 9:00,19,0,9,63,4,139,331,50,2,21.32,3,2,6.0032,17,1,2011
40652_10,24.24,15,23,6,75,162,40,4/19/2011,4/19/2011 10:00,19,0,10,72,4,60,139,34,2,20.5,2,2,15.0013,17,1,2011
40652_11,25.76,19,15,11,72,75,49,4/19/2011,4/19/2011 11:00,19,0,11,68,4,53,60,38,2,22.14,2,2,11.0014,17,1,2011
40652_12,25.76,19,19,9,103,72,92,4/19/2011,4/19/2011 12:00,19,0,12,64,4,84,53,83,2,22.14,2,2,6.0032,17,1,2011
40652_13,25.76,26,19,22,129,103,106,4/19/2011,4/19/2011 13:00,19,0,13,68,4,103,84,84,2,22.14,2,2,15.0013,17,1,2011
40652_14,25.76,19,26,16,107,129,44,4/19/2011,4/19/2011 14:00,19,0,14,64,4,88,103,28,2,22.14,2,2,12.998,17,1,2011
40652_15,25.76,44,19,24,127,107,78,4/19/2011,4/19/2011 15:00,19,0,15,65,4,83,88,54,2,22.14,2,2,11.0014,17,1,2011
40652_16,26.515,30,44,19,192,127,99,4/19/2011,4/19/2011 16:00,19,0,16,52,4,162,83,80,2,22.96,1,2,19.9995,17,1,2011
40652_17,26.515,39,30,29,411,192,291,4/19/2011,4/19/2011 17:00,19,0,17,60,4,372,162,262,2,22.96,1,2,7.0015,17,1,2011
40652_18,25.76,44,39,21,421,411,224,4/19/2011,4/19/2011 18:00,19,0,18,64,4,377,372,203,2,22.14,2,2,8.9981,17,1,2011
40652_19,24.24,28,44,3,276,421,130,4/19/2011,4/19/2011 19:00,19,0,19,72,4,248,377,127,2,20.5,2,2,12.998,17,1,2011
40652_20,24.24,20,28,9,168,276,103,4/19/2011,4/19/2011 20:00,19,0,20,72,4,148,248,94,2,20.5,2,2,15.0013,17,1,2011
40652_21,24.24,8,20,10,122,168,84,4/19/2011,4/19/2011 21:00,19,0,21,72,4,114,148,74,2,20.5,2,2,8.9981,17,1,2011
40652_22,23.485,3,8,7,112,122,54,4/19/2011,4/19/2011 22:00,19,0,22,77,4,109,114,47,2,19.68,1,2,6.0032,17,1,2011
40652_23,22.725,11,3,8,52,112,39,4/19/2011,4/19/2011 23:00,19,0,23,88,4,41,109,31,2,18.86,1,2,6.0032,17,1,2011
40664_0,21.21,19,19,4,96,56,33,5/1/2011,5/1/2011 0:00,1,0,0,67,5,77,37,29,2,17.22,1,7,6.0032,19,0,2011
40664_1,21.21,9,19,6,59,96,31,5/1/2011,5/1/2011 1:00,1,0,1,69,5,50,77,25,2,17.22,1,7,7.0015,19,0,2011
40664_2,21.21,7,9,4,50,59,29,5/1/2011,5/1/2011 2:00,1,0,2,77,5,43,50,25,2,17.22,1,7,7.0015,19,0,2011
40664_3,20.455,8,7,12,23,50,25,5/1/2011,5/1/2011 3:00,1,0,3,82,5,15,43,13,2,16.4,1,7,7.0015,19,0,2011
40664_4,20.455,6,8,2,17,23,7,5/1/2011,5/1/2011 4:00,1,0,4,76,5,11,15,5,2,16.4,1,7,7.0015,19,0,2011
40664_5,20.455,0,6,2,10,17,3,5/1/2011,5/1/2011 5:00,1,0,5,82,5,10,11,1,2,16.4,1,7,6.0032,19,0,2011
40664_6,20.455,4,0,3,13,10,8,5/1/2011,5/1/2011 6:00,1,0,6,82,5,9,10,5,2,16.4,2,7,6.0032,19,0,2011
40664_7,21.21,7,4,2,33,13,16,5/1/2011,5/1/2011 7:00,1,0,7,77,5,26,9,14,2,17.22,2,7,6.0032,19,0,2011
40664_8,21.97,16,7,7,59,33,43,5/1/2011,5/1/2011 8:00,1,0,8,77,5,43,26,36,2,18.04,2,7,8.9981,19,0,2011
40664_9,22.725,45,16,31,141,59,102,5/1/2011,5/1/2011 9:00,1,0,9,72,5,96,43,71,2,18.86,2,7,8.9981,19,0,2011
40664_10,23.485,109,45,91,264,141,211,5/1/2011,5/1/2011 10:00,1,0,10,63,5,155,96,120,2,19.68,2,7,12.998,19,0,2011
40664_11,22.725,109,109,119,250,264,304,5/1/2011,5/1/2011 11:00,1,0,11,82,5,141,155,185,2,18.86,1,7,7.0015,19,0,2011
40664_12,23.485,109,109,167,281,250,354,5/1/2011,5/1/2011 12:00,1,0,12,77,5,172,141,187,2,19.68,2,7,7.0015,19,0,2011
40664_13,24.24,123,109,181,332,281,343,5/1/2011,5/1/2011 13:00,1,0,13,63,5,209,172,162,2,20.5,2,7,11.0014,19,0,2011
40664_14,24.24,85,123,170,238,332,361,5/1/2011,5/1/2011 14:00,1,0,14,68,5,153,209,191,2,20.5,2,7,7.0015,19,0,2011
40664_15,24.24,113,85,179,266,238,388,5/1/2011,5/1/2011 15:00,1,0,15,72,5,153,153,209,2,20.5,2,7,0,19,0,2011
40664_16,24.24,75,113,161,214,266,343,5/1/2011,5/1/2011 16:00,1,0,16,72,5,139,153,182,2,20.5,2,7,12.998,19,0,2011
40664_17,23.485,60,75,143,196,214,306,5/1/2011,5/1/2011 17:00,1,0,17,82,5,136,139,163,2,19.68,2,7,16.9979,19,0,2011
40664_18,22.725,33,60,102,159,196,277,5/1/2011,5/1/2011 18:00,1,0,18,82,5,126,136,175,2,18.86,2,7,6.0032,19,0,2011
40664_19,22.725,47,33,75,178,159,210,5/1/2011,5/1/2011 19:00,1,0,19,84,5,131,126,135,2,18.86,2,7,7.0015,19,0,2011
40664_20,22.725,35,47,44,121,178,141,5/1/2011,5/1/2011 20:00,1,0,20,82,5,86,131,97,2,18.86,2,7,0,19,0,2011
40664_21,22.725,23,35,13,105,121,83,5/1/2011,5/1/2011 21:00,1,0,21,82,5,82,86,70,2,18.86,2,7,0,19,0,2011
40664_22,22.725,32,23,21,100,105,70,5/1/2011,5/1/2011 22:00,1,0,22,82,5,68,82,49,2,18.86,2,7,0,19,0,2011
40664_23,22.725,64,32,19,146,100,56,5/1/2011,5/1/2011 23:00,1,0,23,77,5,82,68,37,2,18.86,1,7,12.998,19,0,2011
40665_0,22.725,68,11,15,177,46,39,5/2/2011,5/2/2011 0:00,2,0,0,72,5,109,35,24,2,18.86,1,1,8.9981,19,1,2011
40665_1,22.725,41,68,11,114,177,19,5/2/2011,5/2/2011 1:00,2,0,1,72,5,73,109,8,2,18.86,1,1,8.9981,19,1,2011
40665_2,21.97,16,41,14,35,114,16,5/2/2011,5/2/2011 2:00,2,0,2,77,5,19,73,2,2,18.04,2,1,15.0013,19,1,2011
40665_3,21.97,9,16,6,16,35,7,5/2/2011,5/2/2011 3:00,2,0,3,77,5,7,19,1,2,18.04,1,1,8.9981,19,1,2011
40665_4,21.97,9,9,2,17,16,6,5/2/2011,5/2/2011 4:00,2,0,4,77,5,8,7,4,2,18.04,1,1,11.0014,19,1,2011
40665_5,21.97,4,9,0,20,17,16,5/2/2011,5/2/2011 5:00,2,0,5,77,5,16,8,16,2,18.04,2,1,8.9981,19,1,2011
40665_6,21.97,3,4,3,62,20,54,5/2/2011,5/2/2011 6:00,2,0,6,88,5,59,16,51,2,18.04,1,1,7.0015,19,1,2011
40665_7,22.725,16,3,12,209,62,168,5/2/2011,5/2/2011 7:00,2,0,7,82,5,193,59,156,2,18.86,2,1,22.0028,19,1,2011
40665_8,23.485,21,16,20,371,209,297,5/2/2011,5/2/2011 8:00,2,0,8,77,5,350,193,277,2,19.68,2,1,15.0013,19,1,2011
40665_9,24.24,41,21,37,172,371,169,5/2/2011,5/2/2011 9:00,2,0,9,77,5,131,350,132,2,20.5,2,1,19.0012,19,1,2011
40665_10,25.76,31,41,41,108,172,109,5/2/2011,5/2/2011 10:00,2,0,10,77,5,77,131,68,2,22.14,2,1,15.0013,19,1,2011
40665_11,27.275,34,31,36,130,108,123,5/2/2011,5/2/2011 11:00,2,0,11,73,5,96,77,87,2,23.78,1,1,19.9995,19,1,2011
40665_12,30.305,40,34,60,187,130,184,5/2/2011,5/2/2011 12:00,2,0,12,69,5,147,96,124,2,25.42,1,1,15.0013,19,1,2011
40665_13,30.305,51,40,41,170,187,169,5/2/2011,5/2/2011 13:00,2,0,13,69,5,119,147,128,2,25.42,2,1,12.998,19,1,2011
40665_14,30.305,48,51,49,181,170,144,5/2/2011,5/2/2011 14:00,2,0,14,69,5,133,119,95,2,26.24,1,1,15.0013,19,1,2011
40665_15,31.06,45,48,64,155,181,176,5/2/2011,5/2/2011 15:00,2,0,15,61,5,110,133,112,2,27.06,1,1,12.998,19,1,2011
40665_16,31.06,49,45,40,269,155,205,5/2/2011,5/2/2011 16:00,2,0,16,61,5,220,110,165,2,27.06,1,1,15.0013,19,1,2011
40665_17,31.06,65,49,66,537,269,428,5/2/2011,5/2/2011 17:00,2,0,17,65,5,472,220,362,2,27.06,1,1,12.998,19,1,2011
40665_18,30.305,68,65,41,518,537,362,5/2/2011,5/2/2011 18:00,2,0,18,65,5,450,472,321,2,26.24,2,1,12.998,19,1,2011
40665_19,30.305,46,68,42,314,518,286,5/2/2011,5/2/2011 19:00,2,0,19,69,5,268,450,244,2,25.42,2,1,8.9981,19,1,2011
40665_20,30.305,44,46,29,218,314,165,5/2/2011,5/2/2011 20:00,2,0,20,69,5,174,268,136,2,25.42,2,1,8.9981,19,1,2011
40665_21,29.545,54,44,20,232,218,151,5/2/2011,5/2/2011 21:00,2,0,21,73,5,178,174,131,2,24.6,2,1,7.0015,19,1,2011
40665_22,29.545,28,54,9,125,232,90,5/2/2011,5/2/2011 22:00,2,0,22,73,5,97,178,81,2,24.6,2,1,0,19,1,2011
40665_23,26.515,16,28,11,64,125,46,5/2/2011,5/2/2011 23:00,2,0,23,83,5,48,97,35,2,22.96,2,1,12.998,19,1,2011
40666_0,26.515,0,11,2,16,52,25,5/3/2011,5/3/2011 0:00,3,0,0,83,5,16,41,23,2,22.96,2,2,15.0013,19,1,2011
40666_1,26.515,0,0,5,14,16,7,5/3/2011,5/3/2011 1:00,3,0,1,78,5,14,16,2,2,22.96,2,2,16.9979,19,1,2011
40666_2,26.515,0,0,8,5,14,13,5/3/2011,5/3/2011 2:00,3,0,2,78,5,5,14,5,2,22.96,2,2,16.9979,19,1,2011
40666_3,25.76,0,0,0,2,5,3,5/3/2011,5/3/2011 3:00,3,0,3,83,5,2,5,3,2,22.14,1,2,19.0012,19,1,2011
40666_4,25,3,0,1,4,2,5,5/3/2011,5/3/2011 4:00,3,0,4,88,5,1,2,4,2,21.32,1,2,15.0013,19,1,2011
40666_5,25,0,3,1,14,4,18,5/3/2011,5/3/2011 5:00,3,0,5,88,5,14,1,17,2,21.32,1,2,8.9981,19,1,2011
40666_6,25,7,0,2,109,14,65,5/3/2011,5/3/2011 6:00,3,0,6,94,5,102,14,63,2,21.32,2,2,11.0014,19,1,2011
40666_7,25.76,17,7,22,265,109,188,5/3/2011,5/3/2011 7:00,3,0,7,88,5,248,102,166,2,22.14,2,2,15.0013,19,1,2011
40666_8,26.515,24,17,20,459,265,351,5/3/2011,5/3/2011 8:00,3,0,8,83,5,435,248,331,2,22.96,2,2,19.0012,19,1,2011
40666_9,28.79,29,24,23,186,459,162,5/3/2011,5/3/2011 9:00,3,0,9,78,5,157,435,139,2,24.6,2,2,23.9994,19,1,2011
40666_10,30.305,36,29,15,127,186,75,5/3/2011,5/3/2011 10:00,3,0,10,69,5,91,157,60,2,26.24,2,2,23.9994,19,1,2011
40666_11,31.06,20,36,19,140,127,72,5/3/2011,5/3/2011 11:00,3,0,11,65,5,120,91,53,2,27.06,2,2,22.0028,19,1,2011
40666_12,31.82,48,20,19,217,140,103,5/3/2011,5/3/2011 12:00,3,0,12,61,5,169,120,84,2,27.88,2,2,32.9975,19,1,2011
40666_13,32.575,50,48,26,194,217,129,5/3/2011,5/3/2011 13:00,3,0,13,58,5,144,169,103,2,28.7,2,2,40.9973,19,1,2011
40666_14,32.575,36,50,19,158,194,107,5/3/2011,5/3/2011 14:00,3,0,14,58,5,122,144,88,2,28.7,2,2,35.0008,19,1,2011
40666_15,32.575,37,36,44,154,158,127,5/3/2011,5/3/2011 15:00,3,0,15,58,5,117,122,83,2,28.7,2,2,30.0026,19,1,2011
40666_16,33.335,46,37,30,271,154,192,5/3/2011,5/3/2011 16:00,3,0,16,54,5,225,117,162,2,29.52,1,2,31.0009,19,1,2011
40666_17,32.575,53,46,39,517,271,411,5/3/2011,5/3/2011 17:00,3,0,17,54,5,464,225,372,2,28.7,1,2,31.0009,19,1,2011
40666_18,32.575,59,53,44,544,517,421,5/3/2011,5/3/2011 18:00,3,0,18,48,5,485,464,377,2,28.7,1,2,27.9993,19,1,2011
